age_segment;dt;item_topic;item_topic (copy);record_id;source_topic;топ-10;visits
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057285;Музыка;Топ-10 тем;3
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057336;Одежда;Топ-10 тем;60
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057411;Полезные советы;Топ-10 тем;94
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057479;Политика;Топ-10 тем;20
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057540;Психология;Топ-10 тем;14
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057593;Путешествия;Топ-10 тем;52
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057662;Ремонт;Топ-10 тем;17
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057726;Россия;Топ-10 тем;91
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057807;Сад и дача;Топ-10 тем;33
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057866;Сделай сам;Топ-10 тем;14
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057926;Семейные отношения;Топ-10 тем;45
26-30;24.09.2019 18:58:00;Отношения;Отношения;1057992;Семья;Топ-10 тем;3
26-30;24.09.2019 18:58:00;Отношения;Отношения;1058038;Спорт;Топ-10 тем;11
26-30;24.09.2019 18:58:00;Отношения;Отношения;1058095;Строительство;Топ-10 тем;13
26-30;24.09.2019 18:58:00;Отношения;Отношения;1058143;Технологии;Топ-10 тем;7
26-30;24.09.2019 18:58:00;Отношения;Отношения;1058183;Финансы;Топ-10 тем;14
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058237;Авто;Топ-10 тем;28
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058296;Деньги;Топ-10 тем;6
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058334;Дети;Топ-10 тем;20
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058396;Еда;Топ-10 тем;23
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058447;Здоровье;Топ-10 тем;16
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058505;Знаменитости;Топ-10 тем;50
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058572;Интерьеры;Топ-10 тем;7
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058612;Искусство;Топ-10 тем;13
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058664;История;Топ-10 тем;25
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058730;Кино;Топ-10 тем;67
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058787;Музыка;Топ-10 тем;9
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058846;Одежда;Топ-10 тем;54
26-30;24.09.2019 18:58:00;Подборки;Подборки;1058927;Полезные советы;Топ-10 тем;99
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059028;Психология;Топ-10 тем;20
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059087;Путешествия;Топ-10 тем;56
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059157;Ремонт;Топ-10 тем;24
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059218;Россия;Топ-10 тем;34
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059276;Сад и дача;Топ-10 тем;7
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059335;Сделай сам;Топ-10 тем;16
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059394;Семейные отношения;Топ-10 тем;58
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059463;Семья;Топ-10 тем;8
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059513;Спорт;Топ-10 тем;15
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059567;Строительство;Топ-10 тем;14
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059618;Технологии;Топ-10 тем;18
26-30;24.09.2019 18:58:00;Подборки;Подборки;1059662;Финансы;Топ-10 тем;1
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1059695;Авто;Топ-10 тем;45
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1059765;Деньги;Топ-10 тем;53
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1059829;Дети;Топ-10 тем;27
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1059887;Еда;Топ-10 тем;6
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1059941;Здоровье;Топ-10 тем;37
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060006;Знаменитости;Топ-10 тем;13
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060060;Интерьеры;Топ-10 тем;13
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060105;Искусство;Топ-10 тем;2
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060147;История;Топ-10 тем;11
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060201;Кино;Топ-10 тем;8
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060242;Музыка;Топ-10 тем;5
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060288;Одежда;Топ-10 тем;30
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060365;Полезные советы;Топ-10 тем;53
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060453;Психология;Топ-10 тем;14
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060517;Путешествия;Топ-10 тем;75
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060583;Ремонт;Топ-10 тем;18
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060643;Россия;Топ-10 тем;15
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060699;Сад и дача;Топ-10 тем;11
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060752;Сделай сам;Топ-10 тем;21
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060819;Семейные отношения;Топ-10 тем;62
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060891;Семья;Топ-10 тем;30
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060946;Спорт;Топ-10 тем;8
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1060986;Строительство;Топ-10 тем;5
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1061020;Технологии;Топ-10 тем;10
26-30;24.09.2019 18:58:00;Полезные советы;Полезные советы;1061070;Финансы;Топ-10 тем;13
26-30;24.09.2019 18:58:00;Психология;Психология;1061102;Авто;Остальные;1
26-30;24.09.2019 18:58:00;Психология;Психология;1061125;Деньги;Остальные;4
26-30;24.09.2019 18:58:00;Психология;Психология;1061167;Дети;Остальные;48
26-30;24.09.2019 18:58:00;Психология;Психология;1061224;Еда;Остальные;1
26-30;24.09.2019 18:58:00;Психология;Психология;1061263;Здоровье;Остальные;16
26-30;24.09.2019 18:58:00;Психология;Психология;1061319;Знаменитости;Остальные;21
26-30;24.09.2019 18:58:00;Психология;Психология;1061368;Интерьеры;Остальные;1
26-30;24.09.2019 18:58:00;Психология;Психология;1061400;Искусство;Остальные;13
26-30;24.09.2019 18:58:00;Психология;Психология;1061448;История;Остальные;7
26-30;24.09.2019 18:58:00;Психология;Психология;1061494;Кино;Остальные;8
26-30;24.09.2019 18:58:00;Психология;Психология;1061530;Музыка;Остальные;1
26-30;24.09.2019 18:58:00;Психология;Психология;1061551;Одежда;Остальные;12
26-30;24.09.2019 18:58:00;Психология;Психология;1061602;Полезные советы;Остальные;29
26-30;24.09.2019 18:58:00;Психология;Психология;1061660;Политика;Остальные;10
26-30;24.09.2019 18:58:00;Психология;Психология;1061699;Психология;Остальные;5
26-30;24.09.2019 18:58:00;Психология;Психология;1061743;Путешествия;Остальные;8
26-30;24.09.2019 18:58:00;Психология;Психология;1061815;Россия;Остальные;35
26-30;24.09.2019 18:58:00;Психология;Психология;1061929;Семейные отношения;Остальные;27
26-30;24.09.2019 18:58:00;Психология;Психология;1061993;Семья;Остальные;24
26-30;24.09.2019 18:58:00;Психология;Психология;1062048;Спорт;Остальные;4
26-30;24.09.2019 18:58:00;Психология;Психология;1062086;Строительство;Остальные;9
26-30;24.09.2019 18:58:00;Психология;Психология;1062114;Технологии;Остальные;5
26-30;24.09.2019 18:58:00;Психология;Психология;1062130;Финансы;Остальные;1
26-30;24.09.2019 18:58:00;Путешествия;Путешествия;1062171;Авто;Остальные;11
26-30;24.09.2019 18:58:00;Путешествия;Путешествия;1062224;Деньги;Остальные;20
26-30;24.09.2019 18:58:00;Путешествия;Путешествия;1062280;Дети;Остальные;21
26-30;24.09.2019 18:58:00;Путешествия;Путешествия;1062339;Еда;Остальные;17
